"order_number";"product_key";"customer_key";"order_date";"shipping_date";"due_date";"sales_amount";"quantity";"price"
"SO69831";0;528;"2013-11-01";"2013-11-08";"2013-11-13";35;1;35
"SO69831";0;528;"2013-11-01";"2013-11-08";"2013-11-13";2;1;2
"SO69832";0;2724;"2013-11-01";"2013-11-08";"2013-11-13";5;1;5
"SO69832";0;2724;"2013-11-01";"2013-11-08";"2013-11-13";35;1;35
"SO69832";124;2724;"2013-11-01";"2013-11-08";"2013-11-13";35;1;35
"SO69833";0;477;"2013-11-01";"2013-11-08";"2013-11-13";54;1;54
"SO69834";0;1925;"2013-11-01";"2013-11-08";"2013-11-13";22;1;22
"SO69834";0;1925;"2013-11-01";"2013-11-08";"2013-11-13";10;1;10
"SO69834";0;1925;"2013-11-01";"2013-11-08";"2013-11-13";5;1;5
"SO69834";0;1925;"2013-11-01";"2013-11-08";"2013-11-13";54;1;54
"SO69835";0;8995;"2013-11-01";"2013-11-08";"2013-11-13";540;1;540
"SO69836";0;5152;"2013-11-01";"2013-11-08";"2013-11-13";565;1;565
"SO69836";0;5152;"2013-11-01";"2013-11-08";"2013-11-13";10;1;10
"SO69836";0;5152;"2013-11-01";"2013-11-08";"2013-11-13";5;1;5
"SO69836";115;5152;"2013-11-01";"2013-11-08";"2013-11-13";24;1;24
"SO69836";125;5152;"2013-11-01";"2013-11-08";"2013-11-13";35;1;35
"SO69837";35;8831;"2013-11-01";"2013-11-08";"2013-11-13";2295;1;2295
"SO69837";0;8831;"2013-11-01";"2013-11-08";"2013-11-13";22;1;22
"SO69837";0;8831;"2013-11-01";"2013-11-08";"2013-11-13";10;1;10
"SO69837";0;8831;"2013-11-01";"2013-11-08";"2013-11-13";5;1;5
"SO69837";133;8831;"2013-11-01";"2013-11-08";"2013-11-13";50;1;50
"SO69837";65;8831;"2013-11-01";"2013-11-08";"2013-11-13";9;1;9
"SO69838";39;6005;"2013-11-01";"2013-11-08";"2013-11-13";2320;1;2320
"SO69838";126;6005;"2013-11-01";"2013-11-08";"2013-11-13";35;1;35
"SO69838";0;6005;"2013-11-01";"2013-11-08";"2013-11-13";64;1;64
"SO69839";0;1623;"2013-11-01";"2013-11-08";"2013-11-13";742;1;742
"SO69839";65;1623;"2013-11-01";"2013-11-08";"2013-11-13";9;1;9
"SO69840";0;17745;"2013-11-01";"2013-11-08";"2013-11-13";742;1;742
"SO69840";0;17745;"2013-11-01";"2013-11-08";"2013-11-13";29;1;29
"SO69840";0;17745;"2013-11-01";"2013-11-08";"2013-11-13";5;1;5
"SO69841";0;418;"2013-11-01";"2013-11-08";"2013-11-13";742;1;742
"SO69841";0;418;"2013-11-01";"2013-11-08";"2013-11-13";5;1;5
"SO69841";0;418;"2013-11-01";"2013-11-08";"2013-11-13";9;1;9
"SO69842";0;16825;"2013-11-01";"2013-11-08";"2013-11-13";742;1;742
"SO69842";125;16825;"2013-11-01";"2013-11-08";"2013-11-13";35;1;35
"SO69842";65;16825;"2013-11-01";"2013-11-08";"2013-11-13";9;1;9
"SO69843";0;18366;"2013-11-01";"2013-11-08";"2013-11-13";742;1;742
"SO69843";0;18366;"2013-11-01";"2013-11-08";"2013-11-13";5;1;5
"SO69843";0;18366;"2013-11-01";"2013-11-08";"2013-11-13";29;1;29
"SO69843";0;18366;"2013-11-01";"2013-11-08";"2013-11-13";2;1;2
"SO69844";0;611;"2013-11-01";"2013-11-08";"2013-11-13";2384;1;2384
"SO69844";0;611;"2013-11-01";"2013-11-08";"2013-11-13";5;1;5
"SO69844";0;611;"2013-11-01";"2013-11-08";"2013-11-13";9;1;9
"SO69845";56;15430;"2013-11-01";"2013-11-08";"2013-11-13";1120;1;1120
"SO69845";124;15430;"2013-11-01";"2013-11-08";"2013-11-13";35;1;35
"SO69846";0;4646;"2013-11-01";"2013-11-08";"2013-11-13";1701;1;1701
"SO69846";124;4646;"2013-11-01";"2013-11-08";"2013-11-13";35;1;35
"SO69847";0;11033;"2013-11-01";"2013-11-08";"2013-11-13";1701;1;1701
"SO69848";0;13378;"2013-11-01";"2013-11-08";"2013-11-13";1701;1;1701
"SO69848";65;13378;"2013-11-01";"2013-11-08";"2013-11-13";9;1;9
"SO69848";0;13378;"2013-11-01";"2013-11-08";"2013-11-13";54;1;54
"SO69849";0;2092;"2013-11-01";"2013-11-08";"2013-11-13";2384;1;2384
"SO69849";126;2092;"2013-11-01";"2013-11-08";"2013-11-13";35;1;35
"SO69849";116;2092;"2013-11-01";"2013-11-08";"2013-11-13";24;1;24
"SO69850";36;2106;"2013-11-01";"2013-11-08";"2013-11-13";2295;1;2295
"SO69850";0;2106;"2013-11-01";"2013-11-08";"2013-11-13";2;1;2
"SO69851";0;15636;"2013-11-01";"2013-11-08";"2013-11-13";742;1;742
"SO69851";0;15636;"2013-11-01";"2013-11-08";"2013-11-13";9;1;9
"SO69851";0;15636;"2013-11-01";"2013-11-08";"2013-11-13";5;1;5
"SO69851";126;15636;"2013-11-01";"2013-11-08";"2013-11-13";35;1;35
"SO69852";0;17062;"2013-11-01";"2013-11-08";"2013-11-13";2384;1;2384
"SO69852";124;17062;"2013-11-01";"2013-11-08";"2013-11-13";35;1;35
"SO69852";0;17062;"2013-11-01";"2013-11-08";"2013-11-13";9;1;9
"SO69853";0;17064;"2013-11-01";"2013-11-08";"2013-11-13";2384;1;2384
"SO69853";0;17064;"2013-11-01";"2013-11-08";"2013-11-13";9;1;9
"SO69853";0;17064;"2013-11-01";"2013-11-08";"2013-11-13";5;1;5
"SO69853";130;17064;"2013-11-01";"2013-11-08";"2013-11-13";50;1;50
"SO69854";0;12510;"2013-11-01";"2013-11-08";"2013-11-13";540;1;540
"SO69854";0;12510;"2013-11-01";"2013-11-08";"2013-11-13";21;1;21
"SO69854";0;12510;"2013-11-01";"2013-11-08";"2013-11-13";4;1;4
"SO69854";0;12510;"2013-11-01";"2013-11-08";"2013-11-13";2;1;2
"SO69854";0;12510;"2013-11-01";"2013-11-08";"2013-11-13";8;1;8
"SO69855";0;9078;"2013-11-01";"2013-11-08";"2013-11-13";540;1;540
"SO69855";0;9078;"2013-11-01";"2013-11-08";"2013-11-13";9;1;9
"SO69855";0;9078;"2013-11-01";"2013-11-08";"2013-11-13";5;1;5
"SO69855";116;9078;"2013-11-01";"2013-11-08";"2013-11-13";24;1;24
"SO69855";0;9078;"2013-11-01";"2013-11-08";"2013-11-13";55;1;55
"SO69856";0;12506;"2013-11-01";"2013-11-08";"2013-11-13";540;1;540
"SO69856";0;12506;"2013-11-01";"2013-11-08";"2013-11-13";5;1;5
"SO69856";0;12506;"2013-11-01";"2013-11-08";"2013-11-13";9;1;9
"SO69856";0;12506;"2013-11-01";"2013-11-08";"2013-11-13";54;1;54
"SO69856";65;12506;"2013-11-01";"2013-11-08";"2013-11-13";9;1;9
"SO69857";0;12857;"2013-11-01";"2013-11-08";"2013-11-13";540;1;540
"SO69857";0;12857;"2013-11-01";"2013-11-08";"2013-11-13";64;1;64
"SO69858";0;12849;"2013-11-01";"2013-11-08";"2013-11-13";540;1;540
"SO69858";0;12849;"2013-11-01";"2013-11-08";"2013-11-13";21;1;21
"SO69859";55;10795;"2013-11-01";"2013-11-08";"2013-11-13";1120;1;1120
"SO69859";124;10795;"2013-11-01";"2013-11-08";"2013-11-13";35;1;35
"SO69859";117;10795;"2013-11-01";"2013-11-08";"2013-11-13";24;1;24
"SO69860";55;10809;"2013-11-01";"2013-11-08";"2013-11-13";1120;1;1120
"SO69860";124;10809;"2013-11-01";"2013-11-08";"2013-11-13";35;1;35
"SO69861";0;17426;"2013-11-01";"2013-11-08";"2013-11-13";540;1;540
"SO69861";0;17426;"2013-11-01";"2013-11-08";"2013-11-13";9;1;9
"SO69861";0;17426;"2013-11-01";"2013-11-08";"2013-11-13";5;1;5
"SO69861";125;17426;"2013-11-01";"2013-11-08";"2013-11-13";35;1;35
"SO69862";0;14523;"2013-11-01";"2013-11-08";"2013-11-13";540;1;540
"SO69862";0;14523;"2013-11-01";"2013-11-08";"2013-11-13";21;1;21
"SO69862";0;14523;"2013-11-01";"2013-11-08";"2013-11-13";64;1;64
"SO69862";0;14523;"2013-11-01";"2013-11-08";"2013-11-13";4;1;4
"SO69863";0;2080;"2013-11-01";"2013-11-08";"2013-11-13";2384;1;2384
"SO69863";0;2080;"2013-11-01";"2013-11-08";"2013-11-13";9;1;9
"SO69864";0;2623;"2013-11-01";"2013-11-08";"2013-11-13";2384;1;2384
"SO69864";0;2623;"2013-11-01";"2013-11-08";"2013-11-13";29;1;29
"SO69864";0;2623;"2013-11-01";"2013-11-08";"2013-11-13";5;1;5
"SO69864";126;2623;"2013-11-01";"2013-11-08";"2013-11-13";35;1;35
"SO69865";0;15856;"2013-11-02";"2013-11-09";"2013-11-14";1701;1;1701
"SO69866";65;1046;"2013-11-02";"2013-11-09";"2013-11-14";9;1;9
"SO69867";0;942;"2013-11-02";"2013-11-09";"2013-11-14";9;1;9
"SO69867";0;942;"2013-11-02";"2013-11-09";"2013-11-14";5;1;5
"SO69867";0;942;"2013-11-02";"2013-11-09";"2013-11-14";55;1;55
"SO69868";0;3015;"2013-11-02";"2013-11-09";"2013-11-14";25;1;25
"SO69868";0;3015;"2013-11-02";"2013-11-09";"2013-11-14";2;1;2
"SO69869";0;10899;"2013-11-02";"2013-11-09";"2013-11-14";35;1;35
"SO69869";0;10899;"2013-11-02";"2013-11-09";"2013-11-14";5;1;5
"SO69869";125;10899;"2013-11-02";"2013-11-09";"2013-11-14";35;1;35
"SO69870";0;1372;"2013-11-02";"2013-11-09";"2013-11-14";5;1;5
"SO69870";115;1372;"2013-11-02";"2013-11-09";"2013-11-14";24;1;24
"SO69870";125;1372;"2013-11-02";"2013-11-09";"2013-11-14";35;1;35
"SO69871";131;1583;"2013-11-02";"2013-11-09";"2013-11-14";50;1;50
"SO69871";65;1583;"2013-11-02";"2013-11-09";"2013-11-14";9;1;9
"SO69872";0;6290;"2013-11-02";"2013-11-09";"2013-11-14";54;1;54
"SO69872";65;6290;"2013-11-02";"2013-11-09";"2013-11-14";9;1;9
"SO69873";65;3859;"2013-11-02";"2013-11-09";"2013-11-14";9;1;9
"SO69874";60;5550;"2013-11-02";"2013-11-09";"2013-11-14";2443;1;2443
"SO69874";65;5550;"2013-11-02";"2013-11-09";"2013-11-14";9;1;9
"SO69874";124;5550;"2013-11-02";"2013-11-09";"2013-11-14";35;1;35
"SO69875";35;5427;"2013-11-02";"2013-11-09";"2013-11-14";2295;1;2295
"SO69876";37;9588;"2013-11-02";"2013-11-09";"2013-11-14";2320;1;2320
"SO69876";0;9588;"2013-11-02";"2013-11-09";"2013-11-14";5;1;5
"SO69876";0;9588;"2013-11-02";"2013-11-09";"2013-11-14";10;1;10
"SO69876";124;9588;"2013-11-02";"2013-11-09";"2013-11-14";35;1;35
"SO69876";65;9588;"2013-11-02";"2013-11-09";"2013-11-14";9;1;9
"SO69877";35;1834;"2013-11-02";"2013-11-09";"2013-11-14";2295;1;2295
"SO69877";0;1834;"2013-11-02";"2013-11-09";"2013-11-14";10;1;10
"SO69877";0;1834;"2013-11-02";"2013-11-09";"2013-11-14";5;1;5
"SO69878";37;9557;"2013-11-02";"2013-11-09";"2013-11-14";2320;1;2320
"SO69878";0;9557;"2013-11-02";"2013-11-09";"2013-11-14";22;1;22
"SO69879";38;3862;"2013-11-02";"2013-11-09";"2013-11-14";2320;1;2320
"SO69879";0;3862;"2013-11-02";"2013-11-09";"2013-11-14";10;1;10
"SO69879";0;3862;"2013-11-02";"2013-11-09";"2013-11-14";64;1;64
"SO69879";0;3862;"2013-11-02";"2013-11-09";"2013-11-14";5;1;5
"SO69880";0;5253;"2013-11-02";"2013-11-09";"2013-11-14";565;1;565
"SO69880";125;5253;"2013-11-02";"2013-11-09";"2013-11-14";35;1;35
"SO69881";0;12580;"2013-11-02";"2013-11-09";"2013-11-14";5;1;5
"SO69881";0;12580;"2013-11-02";"2013-11-09";"2013-11-14";30;1;30
"SO69882";0;14152;"2013-11-02";"2013-11-09";"2013-11-14";4;1;4
"SO69882";0;14152;"2013-11-02";"2013-11-09";"2013-11-14";33;1;33
"SO69883";0;11787;"2013-11-02";"2013-11-09";"2013-11-14";5;1;5
"SO69883";0;11787;"2013-11-02";"2013-11-09";"2013-11-14";30;1;30
"SO69883";0;11787;"2013-11-02";"2013-11-09";"2013-11-14";2;1;2
"SO69884";0;5090;"2013-11-02";"2013-11-09";"2013-11-14";10;1;10
"SO69884";0;5090;"2013-11-02";"2013-11-09";"2013-11-14";5;1;5
"SO69884";0;5090;"2013-11-02";"2013-11-09";"2013-11-14";54;1;54
"SO69884";116;5090;"2013-11-02";"2013-11-09";"2013-11-14";24;1;24
"SO69885";0;10903;"2013-11-02";"2013-11-09";"2013-11-14";10;1;10
"SO69885";65;10903;"2013-11-02";"2013-11-09";"2013-11-14";9;1;9
"SO69885";0;10903;"2013-11-02";"2013-11-09";"2013-11-14";5;1;5
"SO69886";0;4873;"2013-11-02";"2013-11-09";"2013-11-14";10;1;10
"SO69886";0;4873;"2013-11-02";"2013-11-09";"2013-11-14";5;1;5
"SO69886";126;4873;"2013-11-02";"2013-11-09";"2013-11-14";35;1;35
"SO69887";0;9028;"2013-11-02";"2013-11-09";"2013-11-14";70;1;70
"SO69887";0;9028;"2013-11-02";"2013-11-09";"2013-11-14";9;1;9
"SO69888";0;11022;"2013-11-02";"2013-11-09";"2013-11-14";5;1;5
"SO69888";0;11022;"2013-11-02";"2013-11-09";"2013-11-14";10;1;10
"SO69888";65;11022;"2013-11-02";"2013-11-09";"2013-11-14";9;1;9
"SO69889";0;7391;"2013-11-02";"2013-11-09";"2013-11-14";70;1;70
"SO69889";132;7391;"2013-11-02";"2013-11-09";"2013-11-14";50;1;50
"SO69890";0;13987;"2013-11-02";"2013-11-09";"2013-11-14";5;1;5
"SO69891";0;5377;"2013-11-02";"2013-11-09";"2013-11-14";5;1;5
"SO69891";0;5377;"2013-11-02";"2013-11-09";"2013-11-14";2;1;2
"SO69892";0;5670;"2013-11-02";"2013-11-09";"2013-11-14";5;1;5
"SO69893";0;3631;"2013-11-02";"2013-11-09";"2013-11-14";5;1;5
"SO69894";0;2992;"2013-11-02";"2013-11-09";"2013-11-14";22;1;22
"SO69894";0;2992;"2013-11-02";"2013-11-09";"2013-11-14";64;1;64
"SO69895";0;5725;"2013-11-02";"2013-11-09";"2013-11-14";5;1;5
"SO69895";126;5725;"2013-11-02";"2013-11-09";"2013-11-14";35;1;35
"SO69896";0;2870;"2013-11-02";"2013-11-09";"2013-11-14";22;1;22
"SO69897";0;12913;"2013-11-02";"2013-11-09";"2013-11-14";4;1;4
"SO69898";0;7013;"2013-11-02";"2013-11-09";"2013-11-14";21;1;21
"SO69898";0;7013;"2013-11-02";"2013-11-09";"2013-11-14";4;1;4
"SO69899";0;8510;"2013-11-02";"2013-11-09";"2013-11-14";30;1;30
"SO69899";0;8510;"2013-11-02";"2013-11-09";"2013-11-14";5;1;5
"SO69899";0;8510;"2013-11-02";"2013-11-09";"2013-11-14";9;1;9
"SO69900";0;387;"2013-11-02";"2013-11-09";"2013-11-14";29;1;29
"SO69900";0;387;"2013-11-02";"2013-11-09";"2013-11-14";5;1;5
"SO69900";126;387;"2013-11-02";"2013-11-09";"2013-11-14";35;1;35
"SO69901";0;9972;"2013-11-02";"2013-11-09";"2013-11-14";4;1;4
"SO69901";124;9972;"2013-11-02";"2013-11-09";"2013-11-14";35;1;35
"SO69902";0;9960;"2013-11-02";"2013-11-09";"2013-11-14";4;1;4
"SO69902";126;9960;"2013-11-02";"2013-11-09";"2013-11-14";35;1;35
"SO69903";0;13108;"2013-11-02";"2013-11-09";"2013-11-14";4;1;4
"SO69903";0;13108;"2013-11-02";"2013-11-09";"2013-11-14";120;1;120
"SO69904";0;16856;"2013-11-02";"2013-11-09";"2013-11-14";21;1;21
"SO69904";0;16856;"2013-11-02";"2013-11-09";"2013-11-14";2;1;2
"SO69905";0;1639;"2013-11-02";"2013-11-09";"2013-11-14";5;1;5
"SO69905";116;1639;"2013-11-02";"2013-11-09";"2013-11-14";24;1;24
"SO69906";0;632;"2013-11-02";"2013-11-09";"2013-11-14";35;1;35
"SO69906";0;632;"2013-11-02";"2013-11-09";"2013-11-14";5;1;5
"SO69906";126;632;"2013-11-02";"2013-11-09";"2013-11-14";35;1;35
"SO69907";0;880;"2013-11-02";"2013-11-09";"2013-11-14";35;1;35
"SO69907";0;880;"2013-11-02";"2013-11-09";"2013-11-14";5;1;5
"SO69907";125;880;"2013-11-02";"2013-11-09";"2013-11-14";35;1;35
"SO69907";117;880;"2013-11-02";"2013-11-09";"2013-11-14";24;1;24
"SO69908";0;5647;"2013-11-02";"2013-11-09";"2013-11-14";22;1;22
"SO69908";0;5647;"2013-11-02";"2013-11-09";"2013-11-14";10;1;10
"SO69908";0;5647;"2013-11-02";"2013-11-09";"2013-11-14";5;1;5
"SO69908";126;5647;"2013-11-02";"2013-11-09";"2013-11-14";35;1;35
"SO69908";130;5647;"2013-11-02";"2013-11-09";"2013-11-14";50;1;50
"SO69909";0;2182;"2013-11-02";"2013-11-09";"2013-11-14";22;1;22
"SO69909";125;2182;"2013-11-02";"2013-11-09";"2013-11-14";35;1;35
"SO69910";0;2219;"2013-11-02";"2013-11-09";"2013-11-14";22;1;22
"SO69910";0;2219;"2013-11-02";"2013-11-09";"2013-11-14";64;1;64
"SO69911";35;2388;"2013-11-02";"2013-11-09";"2013-11-14";2295;1;2295
"SO69911";0;2388;"2013-11-02";"2013-11-09";"2013-11-14";35;1;35
"SO69911";0;2388;"2013-11-02";"2013-11-09";"2013-11-14";5;1;5
"SO69911";0;2388;"2013-11-02";"2013-11-09";"2013-11-14";2;1;2
"SO69912";34;6547;"2013-11-02";"2013-11-09";"2013-11-14";2295;1;2295
"SO69912";0;6547;"2013-11-02";"2013-11-09";"2013-11-14";10;1;10
"SO69912";0;6547;"2013-11-02";"2013-11-09";"2013-11-14";5;1;5
"SO69912";65;6547;"2013-11-02";"2013-11-09";"2013-11-14";9;1;9
"SO69913";39;6039;"2013-11-02";"2013-11-09";"2013-11-14";2320;1;2320
"SO69913";0;6039;"2013-11-02";"2013-11-09";"2013-11-14";2;1;2
"SO69913";0;6039;"2013-11-02";"2013-11-09";"2013-11-14";120;1;120
"SO69914";37;6134;"2013-11-02";"2013-11-09";"2013-11-14";2320;1;2320
"SO69914";0;6134;"2013-11-02";"2013-11-09";"2013-11-14";35;1;35
"SO69914";0;6134;"2013-11-02";"2013-11-09";"2013-11-14";2;1;2
"SO69915";39;6399;"2013-11-02";"2013-11-09";"2013-11-14";2320;1;2320
"SO69915";124;6399;"2013-11-02";"2013-11-09";"2013-11-14";35;1;35
"SO69916";34;7973;"2013-11-02";"2013-11-09";"2013-11-14";2295;1;2295
"SO69916";0;7973;"2013-11-02";"2013-11-09";"2013-11-14";35;1;35
"SO69916";0;7973;"2013-11-02";"2013-11-09";"2013-11-14";5;1;5
"SO69916";126;7973;"2013-11-02";"2013-11-09";"2013-11-14";35;1;35
"SO69917";0;2518;"2013-11-02";"2013-11-09";"2013-11-14";1215;1;1215
"SO69917";0;2518;"2013-11-02";"2013-11-09";"2013-11-14";9;1;9
"SO69917";0;2518;"2013-11-02";"2013-11-09";"2013-11-14";5;1;5
"SO69917";115;2518;"2013-11-02";"2013-11-09";"2013-11-14";24;1;24
"SO69918";0;2555;"2013-11-02";"2013-11-09";"2013-11-14";1215;1;1215
"SO69919";0;16846;"2013-11-02";"2013-11-09";"2013-11-14";742;1;742
"SO69919";0;16846;"2013-11-02";"2013-11-09";"2013-11-14";9;1;9
"SO69920";0;18361;"2013-11-02";"2013-11-09";"2013-11-14";2384;1;2384
"SO69920";0;18361;"2013-11-02";"2013-11-09";"2013-11-14";29;1;29
"SO69920";0;18361;"2013-11-02";"2013-11-09";"2013-11-14";5;1;5
"SO69921";60;11001;"2013-11-02";"2013-11-09";"2013-11-14";2443;1;2443
"SO69921";0;11001;"2013-11-02";"2013-11-09";"2013-11-14";4;1;4
"SO69921";0;11001;"2013-11-02";"2013-11-09";"2013-11-14";33;1;33
"SO69921";0;11001;"2013-11-02";"2013-11-09";"2013-11-14";2;1;2
"SO69922";0;10985;"2013-11-02";"2013-11-09";"2013-11-14";1701;1;1701
"SO69922";0;10985;"2013-11-02";"2013-11-09";"2013-11-14";4;1;4
"SO69922";0;10985;"2013-11-02";"2013-11-09";"2013-11-14";25;1;25
"SO69922";0;10985;"2013-11-02";"2013-11-09";"2013-11-14";2;1;2
"SO69923";0;14718;"2013-11-02";"2013-11-09";"2013-11-14";540;1;540
"SO69923";125;14718;"2013-11-02";"2013-11-09";"2013-11-14";35;1;35
"SO69924";0;16983;"2013-11-02";"2013-11-09";"2013-11-14";540;1;540
"SO69924";0;16983;"2013-11-02";"2013-11-09";"2013-11-14";64;1;64
"SO69925";0;14939;"2013-11-02";"2013-11-09";"2013-11-14";540;1;540
"SO69925";0;14939;"2013-11-02";"2013-11-09";"2013-11-14";9;1;9
"SO69925";0;14939;"2013-11-02";"2013-11-09";"2013-11-14";5;1;5
"SO69925";0;14939;"2013-11-02";"2013-11-09";"2013-11-14";55;1;55
"SO69926";0;5485;"2013-11-02";"2013-11-09";"2013-11-14";565;1;565
"SO69926";0;5485;"2013-11-02";"2013-11-09";"2013-11-14";25;1;25
"SO69926";0;5485;"2013-11-02";"2013-11-09";"2013-11-14";5;1;5
"SO69926";0;5485;"2013-11-02";"2013-11-09";"2013-11-14";2;1;2
"SO69927";36;4789;"2013-11-02";"2013-11-09";"2013-11-14";2295;1;2295
"SO69927";0;4789;"2013-11-02";"2013-11-09";"2013-11-14";22;1;22
"SO69927";0;4789;"2013-11-02";"2013-11-09";"2013-11-14";55;1;55
"SO69928";0;15095;"2013-11-02";"2013-11-09";"2013-11-14";1215;1;1215
"SO69928";0;15095;"2013-11-02";"2013-11-09";"2013-11-14";29;1;29
"SO69928";0;15095;"2013-11-02";"2013-11-09";"2013-11-14";5;1;5
"SO69928";115;15095;"2013-11-02";"2013-11-09";"2013-11-14";24;1;24
"SO69929";0;16541;"2013-11-02";"2013-11-09";"2013-11-14";2384;1;2384
"SO69929";0;16541;"2013-11-02";"2013-11-09";"2013-11-14";5;1;5
"SO69929";0;16541;"2013-11-02";"2013-11-09";"2013-11-14";9;1;9
"SO69929";125;16541;"2013-11-02";"2013-11-09";"2013-11-14";35;1;35
"SO69930";0;4392;"2013-11-02";"2013-11-09";"2013-11-14";2384;1;2384
"SO69930";0;4392;"2013-11-02";"2013-11-09";"2013-11-14";9;1;9
"SO69930";0;4392;"2013-11-02";"2013-11-09";"2013-11-14";5;1;5
"SO69930";126;4392;"2013-11-02";"2013-11-09";"2013-11-14";35;1;35
"SO69931";0;14999;"2013-11-02";"2013-11-09";"2013-11-14";1215;1;1215
"SO69931";125;14999;"2013-11-02";"2013-11-09";"2013-11-14";35;1;35
"SO69932";0;16663;"2013-11-02";"2013-11-09";"2013-11-14";2384;1;2384
"SO69932";125;16663;"2013-11-02";"2013-11-09";"2013-11-14";35;1;35
"SO69933";0;12848;"2013-11-02";"2013-11-09";"2013-11-14";540;1;540
"SO69933";0;12848;"2013-11-02";"2013-11-09";"2013-11-14";21;1;21
"SO69933";0;12848;"2013-11-02";"2013-11-09";"2013-11-14";2;1;2
"SO69933";0;12848;"2013-11-02";"2013-11-09";"2013-11-14";159;1;159
"SO69934";0;12833;"2013-11-02";"2013-11-09";"2013-11-14";540;1;540
"SO69934";0;12833;"2013-11-02";"2013-11-09";"2013-11-14";21;1;21
"SO69934";0;12833;"2013-11-02";"2013-11-09";"2013-11-14";4;1;4
"SO69934";0;12833;"2013-11-02";"2013-11-09";"2013-11-14";2;1;2
"SO69934";0;12833;"2013-11-02";"2013-11-09";"2013-11-14";120;1;120
"SO69935";65;9081;"2013-11-02";"2013-11-09";"2013-11-14";9;1;9
"SO69935";0;9081;"2013-11-02";"2013-11-09";"2013-11-14";540;1;540
"SO69936";0;12852;"2013-11-02";"2013-11-09";"2013-11-14";540;1;540
"SO69937";53;10423;"2013-11-02";"2013-11-09";"2013-11-14";1120;1;1120
"SO69937";0;10423;"2013-11-02";"2013-11-09";"2013-11-14";4;1;4
"SO69937";0;10423;"2013-11-02";"2013-11-09";"2013-11-14";25;1;25
"SO69937";125;10423;"2013-11-02";"2013-11-09";"2013-11-14";35;1;35
"SO69938";0;7795;"2013-11-02";"2013-11-09";"2013-11-14";1701;1;1701
"SO69938";125;7795;"2013-11-02";"2013-11-09";"2013-11-14";35;1;35
"SO69939";53;13703;"2013-11-02";"2013-11-09";"2013-11-14";1120;1;1120
"SO69939";0;13703;"2013-11-02";"2013-11-09";"2013-11-14";54;1;54
"SO69940";54;13713;"2013-11-02";"2013-11-09";"2013-11-14";1120;1;1120
"SO69941";0;14946;"2013-11-02";"2013-11-09";"2013-11-14";540;1;540
"SO69941";0;14946;"2013-11-02";"2013-11-09";"2013-11-14";9;1;9
"SO69942";0;2112;"2013-11-02";"2013-11-09";"2013-11-14";1215;1;1215
"SO69942";124;2112;"2013-11-02";"2013-11-09";"2013-11-14";35;1;35
"SO69943";0;11471;"2013-11-02";"2013-11-09";"2013-11-14";1701;1;1701
"SO69943";124;11471;"2013-11-02";"2013-11-09";"2013-11-14";35;1;35
"SO69944";0;2081;"2013-11-02";"2013-11-09";"2013-11-14";2384;1;2384
"SO69944";0;2081;"2013-11-02";"2013-11-09";"2013-11-14";5;1;5
"SO69944";0;2081;"2013-11-02";"2013-11-09";"2013-11-14";9;1;9
"SO69944";124;2081;"2013-11-02";"2013-11-09";"2013-11-14";35;1;35
"SO69945";59;10949;"2013-11-03";"2013-11-10";"2013-11-15";2443;1;2443
"SO69946";0;1588;"2013-11-03";"2013-11-10";"2013-11-15";25;1;25
"SO69946";0;1588;"2013-11-03";"2013-11-10";"2013-11-15";2;1;2
"SO69947";0;10998;"2013-11-03";"2013-11-10";"2013-11-15";35;1;35
"SO69947";0;10998;"2013-11-03";"2013-11-10";"2013-11-15";5;1;5
"SO69948";0;12124;"2013-11-03";"2013-11-10";"2013-11-15";5;1;5
"SO69948";125;12124;"2013-11-03";"2013-11-10";"2013-11-15";35;1;35
"SO69949";0;1667;"2013-11-03";"2013-11-10";"2013-11-15";5;1;5
"SO69950";0;5185;"2013-11-03";"2013-11-10";"2013-11-15";4;1;4
"SO69950";124;5185;"2013-11-03";"2013-11-10";"2013-11-15";35;1;35
"SO69951";0;17939;"2013-11-03";"2013-11-10";"2013-11-15";10;1;10
"SO69952";125;4729;"2013-11-03";"2013-11-10";"2013-11-15";35;1;35
"SO69953";0;2014;"2013-11-03";"2013-11-10";"2013-11-15";29;1;29
"SO69953";0;2014;"2013-11-03";"2013-11-10";"2013-11-15";5;1;5
"SO69953";0;2014;"2013-11-03";"2013-11-10";"2013-11-15";2;1;2
"SO69954";0;4813;"2013-11-03";"2013-11-10";"2013-11-15";2;1;2
"SO69955";36;1750;"2013-11-03";"2013-11-10";"2013-11-15";2295;1;2295
"SO69955";0;1750;"2013-11-03";"2013-11-10";"2013-11-15";5;1;5
"SO69955";0;1750;"2013-11-03";"2013-11-10";"2013-11-15";35;1;35
"SO69955";0;1750;"2013-11-03";"2013-11-10";"2013-11-15";2;1;2
"SO69956";0;5447;"2013-11-03";"2013-11-10";"2013-11-15";769;1;769
"SO69956";0;5447;"2013-11-03";"2013-11-10";"2013-11-15";22;1;22
"SO69956";0;5447;"2013-11-03";"2013-11-10";"2013-11-15";120;1;120
"SO69957";0;4675;"2013-11-03";"2013-11-10";"2013-11-15";565;1;565
"SO69957";0;4675;"2013-11-03";"2013-11-10";"2013-11-15";10;1;10
"SO69957";124;4675;"2013-11-03";"2013-11-10";"2013-11-15";35;1;35
